71,0,321,5683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,168,255,1,0,0.01,0.04,0,0,0,0,1,25,2,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,8,0,0,1,1,0.03,0.06,0,255,8,0.03,0.07,0,0,0,0,1,1,1,50,1,1
73,0,329,3982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,1,0,0.1,24,255,1,0,0.04,0.05,0,0,0,0,1,25,2,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,7,0,0,1,1,0.05,0.07,0,255,7,0.03,0.07,0,0,0,0,1,1,1,67,1,1
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,19,1,1,0,0,0.09,0.05,0,255,2,0.01,0.07,0,0,1,1,0,0,1,12,4,1
76,0,320,379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,123,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,7,1,1,0,0,0.03,0.05,0,72,7,0.1,0.11,0.01,0,0.97,1,0,0,1,50,4,1
78,0,225,3762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,13,1,1,0,0,0.05,0.06,0,255,1,0,0.07,0,0,1,1,0,0,1,20,4,1
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,15,0,0,1,1,0.11,0.05,0,255,15,0.06,0.06,0,0,0,0,1,1,1,50,1,1
81,315,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,117,2,0.02,0.54,0.78,0,0,0,0,0,3,45,2,0
82,0,247,1416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,156,255,1,0,0.01,0.09,0,0,0.46,0.61,1,25,2,0
83,0,353,1483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0,1,25,2,0
84,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,189,0,0,0,0,0.99,0.02,0.01,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,18,0,0,1,1,0.12,0.05,0,255,10,0.04,0.08,0,0,0,0,1,1,1,50,1,1
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,6,1,1,0,0,0.02,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,1,8,4,1
87,2,3065,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,243,119,0.48,0.02,0,0.02,0.01,0.02,0,0,1,55,2,0
88,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7,1,0.14,0.29,0.14,0,0,0,0,0,3,45,2,0
89,0,259,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,4,255,1,0,0.25,0.03,0,0,0,0,1,25,2,0
90,1082,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,2,0.01,0.42,0.86,0,0,0,0,0,3,45,2,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,16,1,1,0,0,0.12,0.05,0,255,12,0.05,0.05,0,0,1,1,0,0,1,50,4,1
92,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.03,0.03,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
93,0,309,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,66,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,1,247,1,0,1,0.15,0,0,1,0.68,1,25,1,0
95,0,278,7227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,153,255,1,0,0.01,0.05,0,0,0,0,1,25,2,0
96,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,1,0,0,255,182,0.71,0.29,0.71,0,0.09,0,0.2,0,3,50,2,1
97,0,313,761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,43,255,1,0,0.02,0.03,0,0,0,0,1,25,2,0
98,0,219,1212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,242,255,1,0,0,0.01,0,0,0,0,1,25,2,0
99,0,245,9165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,10,255,1,0,0.1,0.05,0,0,0,0,1,25,2,0
100,0,328,2243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,21,255,1,0,0.05,0.04,0,0,0,0,1,25,2,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,23,249,1,0,0.04,0.1,0,0,1,0.96,1,25,1,0
102,0,251,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,0.29,255,252,0.99,0.01,0,0,0,0,0,0,1,25,2,0
103,0,2089,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.5,1,1,255,152,0.6,0.03,0,0,0.01,0.02,0,0.01,1,55,2,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,6,255,1,0,0.17,0.21,0,0,1,0.88,1,25,1,0
105,0,237,511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,255,1,0,0.33,0.01,0,0,0,0,1,25,2,0
106,0,324,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,107,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,17,0,0,1,1,0.15,0.05,0,255,17,0.07,0.07,0,0,0,0,1,1,1,3,1,1
108,0,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.5,0,255,239,0.94,0.01,0,0,0,0,0,0,3,50,2,0
109,0,218,974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.02,0,0.01,0,0,1,25,2,0
110,0,325,2649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,107,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,20,0,0,1,1,0.08,0.07,0,255,20,0.08,0.07,0,0,0,0,1,1,1,67,1,1
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,19,0,0,1,1,0.07,0.07,0,255,19,0.07,0.08,0,0,0,0,1,1,1,6,1,1
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,8,1,1,0,0,0.03,0.07,0,255,8,0.03,0.08,0,0,1,1,0,0,1,8,4,1
114,240,328,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0.1,1,0,0.2,255,250,0.98,0.01,0,0,0,0,0,0,1,25,2,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,6,1,1,0,0,0.02,0.05,0,255,8,0.03,0.07,0,0,1,1,0,0,1,6,4,1
116,0,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,195,10,0.03,0.03,0.01,0.2,0.01,0,0.01,0,1,19,2,0
117,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,178,0,0,0,0,1,0,0.02,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
118,1,1079,334,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,138,167,0.57,0.03,0.01,0.01,0,0,0,0,1,55,2,0
119,0,45,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,159,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
120,26,273,903,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,176,49,0.28,0.02,0.01,0,0.01,0.02,0,0,1,20,2,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,20,1,1,0,0,0.11,0.06,0,255,20,0.08,0.08,0,0,1,1,0,0,1,50,4,1
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,5,0,0,1,1,0.04,0.06,0,255,1,0,0.07,0,0,0,0,1,1,1,33,1,1
123,0,237,138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,1,25,2,0
124,0,225,1357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,255,1,0,0.2,0.02,0,0,0,0,1,25,2,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,7,1,1,0,0,0.06,0.06,0,255,7,0.03,0.08,0,0,1,1,0,0,1,50,4,1
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,20,1,1,0,0,0.08,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,1,59,4,1
127,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,255,1,0,0.61,0.97,0,0,0,0,0,3,45,2,0
128,0,262,1011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,94,255,1,0,0.02,0.01,0,0,0,0,1,25,2,0
129,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,263,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,13,1,1,0,0,0.12,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0,1,50,4,1
131,0,261,8412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,8,0,0,1,1,0.06,0.08,0,255,8,0.03,0.09,0,0,0,0,1,1,1,6,1,1
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.07,0,0,0,0,1,1,1,38,1,1
134,0,294,1719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,108,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
135,0,221,981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,50,82,1,0,0.02,0.04,0,0,0,0,1,25,2,0
136,0,284,10352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,11,255,1,0,0.09,0.07,0,0,0,0,1,25,2,0
137,0,309,16096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,31,129,1,0,0.03,0.02,0,0,0,0,1,25,2,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,0,0,0.31,0.31,0,255,64,0.25,0.02,0.01,0,1,1,0,0,1,61,4,1
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,1,1,0,0,0.01,0.07,0,255,1,0,0.06,0,0,1,1,0,0,1,50,4,1
140,0,214,283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,27,255,1,0,0.04,0.05,0,0.01,0,0,1,25,2,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,13,1,1,0,0,0.04,0.05,0,255,14,0.05,0.08,0,0,1,1,0,0,1,69,4,1
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,18,1,1,0,0,0.06,0.05,0,255,1,0,0.08,0,0,1,1,0,0,1,60,4,1
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,15,1,1,0,0,0.1,0.06,0,255,15,0.06,0.05,0,0,1,1,0,0,1,25,4,1
144,0,46,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,277,0,0,0,0,1,0.01,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
145,0,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,92,0.83,0.33,0.83,0.03,0,0,0,0,1,20,2,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,19,1,1,0,0,0.19,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0,1,17,4,1
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,3,1,1,0,0,0.01,0.07,0,255,3,0.01,0.08,0,0,1,1,0,0,1,70,4,1
148,0,329,8437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,83,255,1,0,0.01,0.04,0,0,0,0,1,25,2,0
149,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,185,119,0.5,0.38,0.5,0.02,0,0,0.37,0.01,1,20,2,0
150,0,46,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,302,0,0,0,0,1,0,0.01,255,253,0.99,0.01,0,0,0,0,0,0,3,12,2,0
